valid_time,latitude,longitude,tp,u10,v10,t2m,slt,swvl1,swvl2,swvl3,swvl4,lai_hv,lai_lv,site_id
2015-09-01,51.80342,-0.372683,0.002193451,0.09701729,-0.3587017,286.01245,4.0,0.4139377,0.40909064,0.32840002,0.39500427,2.1564941,1.9645996,site_1
2015-10-01,51.80342,-0.372683,0.001789093,-0.3703413,-0.3658514,284.3584,4.0,0.40750712,0.40322018,0.35196567,0.3925171,2.1420898,1.9381104,site_1
2015-11-01,51.80342,-0.372683,0.0020542145,3.811346,2.331008,283.11816,4.0,0.4397238,0.43698204,0.39811933,0.39204407,2.171875,2.0766602,site_1
2015-12-01,51.80342,-0.372683,0.001947403,2.8255215,5.0662165,283.66064,4.0,0.44225413,0.44161826,0.4248498,0.39512634,2.184204,2.1381836,site_1
1996-01-01,60.322,24.519,0.00037002563,-0.507329,0.28682232,266.9558,2.0,0.30091172,0.3041078,0.3154812,0.31576538,2.0344238,1.9993896,site_2
1996-02-01,60.322,24.519,0.0012245178,0.03332138,0.09608364,262.92554,2.0,0.2911361,0.29366237,0.30498207,0.31549072,2.0319824,1.9990234,site_2
1996-03-01,60.322,24.519,0.0015411377,-1.1076956,0.5341654,269.31128,2.0,0.2851172,0.2852974,0.2914657,0.31448364,2.1641846,2.0357666,site_2
1996-04-01,60.322,24.519,0.00089263916,0.062737465,0.23563766,275.4978,2.0,0.3386383,0.33238417,0.30293047,0.31292725,2.4172363,2.106079,site_2
1996-05-01,60.322,24.519,0.0021591187,-0.83092403,0.19428825,281.57495,2.0,0.3073331,0.30702966,0.32122177,0.3145752,2.838623,2.2231445,site_2
1996-06-01,60.322,24.519,0.0022296906,1.7193537,0.4300623,286.02295,2.0,0.2967155,0.2953272,0.29335868,0.31323242,3.4456787,2.3912354,site_2
1996-07-01,60.322,24.519,0.00541687,1.2351484,0.93692684,287.708,2.0,0.3225758,0.32227153,0.31678033,0.31237793,3.5064697,2.4060059,site_2
1996-08-01,60.322,24.519,0.00039100647,-0.45832825,1.0200977,290.4563,2.0,0.21962684,0.23975337,0.29249245,0.3126526,3.1293945,2.3034668,site_2
1996-09-01,60.322,24.519,0.0016040802,-0.5157728,-1.1066847,282.04688,2.0,0.24520242,0.24302512,0.27504146,0.30932617,2.7786865,2.2059326,site_2
1996-10-01,60.322,24.519,0.001581192,1.1882162,1.5569696,280.20508,2.0,0.31443053,0.30549157,0.27771258,0.30691528,2.5510254,2.140625,site_2
1996-11-01,60.322,24.519,0.0044994354,0.9166174,2.443943,276.7439,2.0,0.35759825,0.3590129,0.33749872,0.3107605,2.2895508,2.0697021,site_2
1996-12-01,60.322,24.519,0.0012664795,1.0803299,-0.17672634,268.6682,2.0,0.3345245,0.33245927,0.3480975,0.3274231,2.1812744,2.0378418,site_2
1997-01-01,60.322,24.519,0.0014247894,2.4961576,-0.71527195,269.0061,2.0,0.32467353,0.32430947,0.33474767,0.3331604,2.0344238,1.9993896,site_2
1997-02-01,60.322,24.519,0.0023784637,1.916686,0.9668255,269.64966,2.0,0.33832544,0.33955908,0.3347968,0.33355713,2.0308838,1.9986572,site_2
1997-03-01,60.322,24.519,0.0010910034,2.4489164,-0.1345787,272.3269,2.0,0.34136432,0.3406917,0.35790688,0.3509674,2.1635742,2.0356445,site_2
1997-04-01,60.322,24.519,0.0016479492,1.5690479,-0.14477634,274.9934,2.0,0.32909876,0.33229977,0.33744955,0.35185242,2.4172363,2.106079,site_2
1997-05-01,60.322,24.519,0.00090408325,0.43103313,-0.38783646,281.05103,2.0,0.26096076,0.26758933,0.2768932,0.34603882,2.838623,2.2231445,site_2
1997-06-01,60.322,24.519,0.0016651154,-0.23357868,0.5726652,289.0913,2.0,0.17777038,0.14258683,0.18418902,0.33200073,3.4456787,2.3912354,site_2
1997-07-01,60.322,24.519,0.0017528534,-0.5514927,0.32031155,291.64795,2.0,0.1818847,0.14621341,0.171457,0.3173523,3.5064697,2.4060059,site_2
1997-08-01,60.322,24.519,0.0011024475,-0.07089901,0.032170296,291.43115,2.0,0.21300739,0.19107807,0.1800533,0.3067627,3.1293945,2.3034668,site_2
1997-09-01,60.322,24.519,0.0019493103,1.6740236,-0.13612175,283.9912,2.0,0.26927346,0.24534827,0.1973927,0.29942322,2.7786865,2.2059326,site_2
1997-10-01,60.322,24.519,0.002029419,0.9054928,-1.0743914,276.55444,2.0,0.3173877,0.30916524,0.24861026,0.2956848,2.5510254,2.140625,site_2
1997-11-01,60.322,24.519,0.0014076233,-0.96910095,0.3721857,273.64893,2.0,0.31392717,0.31173515,0.2859319,0.29463196,2.2895508,2.0697021,site_2
1997-12-01,60.322,24.519,0.0015640259,-0.7185135,0.7030945,270.58496,2.0,0.31544477,0.31457996,0.3026836,0.29484558,2.1812744,2.0378418,site_2
1998-01-01,60.322,24.519,0.0025749207,0.26990032,0.9213095,271.29443,2.0,0.34001958,0.33808815,0.32339883,0.29789734,2.0344238,1.9993896,site_2
1998-02-01,60.322,24.519,0.0017929077,1.7176495,0.72381115,268.73145,2.0,0.34391576,0.34408695,0.33889967,0.3062439,2.0308838,1.9986572,site_2
1998-03-01,60.322,24.519,0.0008831024,0.32879066,0.45830536,268.6543,2.0,0.33549303,0.3305232,0.33652258,0.32107544,2.1635742,2.0356445,site_2
1998-04-01,60.322,24.519,0.0011920929,-2.2858334,0.088947296,276.06982,2.0,0.32201385,0.32463598,0.31080967,0.3227234,2.4172363,2.106079,site_2
1998-05-01,60.322,24.519,0.0014953613,1.0801754,-0.28095436,282.67456,2.0,0.25333035,0.24958783,0.25589037,0.3192749,2.838623,2.2231445,site_2
1998-06-01,60.322,24.519,0.004573822,0.1158247,1.205225,286.95093,2.0,0.28801656,0.2659396,0.22506171,0.3126831,3.4456787,2.3912354,site_2
1998-07-01,60.322,24.519,0.0036315918,1.3200321,1.0878105,288.99976,2.0,0.31668013,0.3069088,0.24587339,0.30699158,3.5064697,2.4060059,site_2
1998-08-01,60.322,24.519,0.003929138,0.92529297,0.5418186,286.85938,2.0,0.340703,0.33038354,0.26846844,0.3031311,3.1293945,2.3034668,site_2
1998-09-01,60.322,24.519,0.0011539459,-0.034467697,0.4131384,284.49268,2.0,0.3164338,0.3170833,0.30440754,0.30195618,2.7786865,2.2059326,site_2
1998-10-01,60.322,24.519,0.0032043457,1.5633736,2.0351925,279.22998,2.0,0.33070898,0.32818997,0.31496418,0.30230713,2.5510254,2.140625,site_2
1998-11-01,60.322,24.519,0.001159668,-0.9499397,0.19493675,270.365,2.0,0.32638192,0.33034247,0.34040558,0.3118744,2.2895508,2.0697021,site_2
1998-12-01,60.322,24.519,0.0022125244,1.5144434,0.7113466,271.17188,2.0,0.32792085,0.32625282,0.32920146,0.31806946,2.1812744,2.0378418,site_2
1999-01-01,60.322,24.519,0.002588272,0.06248951,0.8189316,267.37598,2.0,0.33830947,0.34070706,0.34080887,0.3234558,2.0344238,1.9993896,site_2
1999-02-01,60.322,24.519,0.00299263,-0.75645924,0.5087347,266.04736,2.0,0.3214814,0.32272327,0.3403985,0.330719,2.0308838,1.9986572,site_2
1999-03-01,60.322,24.519,0.0013561249,-1.2375956,1.261425,271.44946,2.0,0.32522726,0.32312518,0.3276195,0.3322296,2.1635742,2.0356445,site_2
1999-04-01,60.322,24.519,0.002067566,-0.3666973,0.6320696,277.86035,2.0,0.35042232,0.3544503,0.3675046,0.35455322,2.4172363,2.106079,site_2
1999-05-01,60.322,24.519,0.00085639954,0.8709564,0.0057725906,280.54517,2.0,0.2604851,0.26014668,0.29820633,0.35946655,2.838623,2.2231445,site_2
1999-06-01,60.322,24.519,0.0012702942,0.608119,1.2470617,290.27002,2.0,0.1912834,0.17369324,0.22165859,0.34362793,3.4456787,2.3912354,site_2
1999-07-01,60.322,24.519,0.0012283325,2.2808142,0.9945679,291.57056,2.0,0.18479335,0.16167599,0.19289124,0.32754517,3.5064697,2.4060059,site_2
1999-08-01,60.322,24.519,0.0015144348,0.6540346,-0.28557396,288.43018,2.0,0.20891285,0.19011664,0.1865843,0.31536865,3.1293945,2.3034668,site_2
1999-09-01,60.322,24.519,0.00095558167,0.107904434,0.81609154,285.7483,2.0,0.1899181,0.18620759,0.20042217,0.30697632,2.7786865,2.2059326,site_2
1999-10-01,60.322,24.519,0.0029640198,1.2780504,0.5955477,279.98242,2.0,0.3243479,0.30885363,0.24249393,0.30213928,2.5510254,2.140625,site_2
1999-11-01,60.322,24.519,0.0011501312,1.3576145,1.1656113,275.7002,2.0,0.3084694,0.30353802,0.2763042,0.3000946,2.2895508,2.0697021,site_2
1999-12-01,60.322,24.519,0.003665924,1.5516148,1.297204,271.24756,2.0,0.34615064,0.34589064,0.32638448,0.30247498,2.1812744,2.0378418,site_2
2000-01-01,60.322,24.519,0.0018405914,2.4191103,0.32493973,270.2539,2.0,0.33951908,0.33852667,0.3345191,0.2965088,2.0344238,1.9993896,site_2
2000-02-01,60.322,24.519,0.0018930435,1.8517561,1.4369164,270.33667,2.0,0.3388726,0.33943605,0.33703583,0.30718994,2.0319824,1.9990234,site_2
2000-03-01,60.322,24.519,0.0016307831,2.0795813,-0.0506258,271.54126,2.0,0.35081935,0.354361,0.3530054,0.3226776,2.1641846,2.0357666,site_2
2000-04-01,60.322,24.519,0.0013618469,-0.67103195,0.65149784,278.63232,2.0,0.33844376,0.34592903,0.35233474,0.33843994,2.4172363,2.106079,site_2
2000-05-01,60.322,24.519,0.0012264252,0.96336174,0.44473553,282.80835,2.0,0.22814637,0.2372123,0.2939657,0.33979797,2.838623,2.2231445,site_2
2000-06-01,60.322,24.519,0.002166748,1.7389584,0.93488216,286.66187,2.0,0.246903,0.2268945,0.23418194,0.33110046,3.4456787,2.3912354,site_2
2000-07-01,60.322,24.519,0.003227234,-1.1704302,0.39657497,289.3938,2.0,0.27854657,0.24041557,0.19869769,0.32044983,3.5064697,2.4060059,site_2
2000-08-01,60.322,24.519,0.001876831,1.7740078,0.67917824,288.23682,2.0,0.27966672,0.26088226,0.20175582,0.31158447,3.1293945,2.3034668,site_2
2000-09-01,60.322,24.519,0.0012378693,0.43616867,-0.04630184,282.97778,2.0,0.26476437,0.262868,0.21534473,0.30511475,2.7786865,2.2059326,site_2
2000-10-01,60.322,24.519,0.0024108887,-0.40920448,2.3961678,282.00415,2.0,0.26928282,0.25167984,0.21082461,0.2924652,2.5510254,2.140625,site_2
2000-11-01,60.322,24.519,0.0039100647,-1.4988785,2.770214,277.63184,2.0,0.34843844,0.34528446,0.2902165,0.290802,2.2895508,2.0697021,site_2
2000-12-01,60.322,24.519,0.0017204285,0.4357376,1.2471638,274.2649,2.0,0.33916342,0.34252685,0.33578706,0.2975769,2.1812744,2.0378418,site_2
2001-01-01,60.322,24.519,0.0017147064,0.22278023,0.9285145,271.60474,2.0,0.3245604,0.32694834,0.3344602,0.3085327,2.0344238,1.9993896,site_2
2001-02-01,60.322,24.519,0.0018463135,0.46498013,-0.94809437,265.33667,2.0,0.33760524,0.33874673,0.3402683,0.3163452,2.0308838,1.9986572,site_2
2001-03-01,60.322,24.519,0.0011291504,0.73272324,-0.11376953,268.94165,2.0,0.33560228,0.33607548,0.34336138,0.325943,2.1635742,2.0356445,site_2
2001-04-01,60.322,24.519,0.0022087097,-0.29693413,0.7550335,277.937,2.0,0.342889,0.3436362,0.34757286,0.33570862,2.4172363,2.106079,site_2
2001-05-01,60.322,24.519,0.0017337799,1.4959736,-0.73708534,282.18726,2.0,0.30021948,0.30286956,0.32510245,0.3375702,2.838623,2.2231445,site_2
2001-06-01,60.322,24.519,0.0024032593,0.25106525,0.3373108,286.5957,2.0,0.2866205,0.27786762,0.2700402,0.33273315,3.4456787,2.3912354,site_2
2001-07-01,60.322,24.519,0.001871109,0.483572,1.2873363,292.72412,2.0,0.2024684,0.18348867,0.213265,0.32333374,3.5064697,2.4060059,site_2
2001-08-01,60.322,24.519,0.0020599365,1.0701332,1.0153751,289.28638,2.0,0.22219175,0.1885894,0.1986764,0.3134308,3.1293945,2.3034668,site_2
2001-09-01,60.322,24.519,0.003353119,-1.4286242,1.3316908,285.19214,2.0,0.3085813,0.2875359,0.22245401,0.30644226,2.7786865,2.2059326,site_2
2001-10-01,60.322,24.519,0.0025157928,1.5724077,0.8304615,281.48145,2.0,0.31918806,0.30975616,0.2628594,0.30326843,2.5510254,2.140625,site_2
2001-11-01,60.322,24.519,0.0021686554,0.73759556,-0.8265047,273.22363,2.0,0.33568442,0.33672863,0.31310523,0.30300903,2.2895508,2.0697021,site_2
2001-12-01,60.322,24.519,0.0011310577,-0.5666857,-0.59303284,266.0542,2.0,0.32187998,0.32119828,0.32100683,0.3062744,2.1812744,2.0378418,site_2
2002-01-01,60.322,24.519,0.0023288727,1.8502884,0.32410622,269.51465,2.0,0.3362462,0.33122575,0.3229993,0.30915833,2.0344238,1.9993896,site_2
2002-02-01,60.322,24.519,0.002450943,1.8668652,1.6454506,271.75684,2.0,0.34897965,0.3521794,0.35478568,0.32296753,2.0308838,1.9986572,site_2
2002-03-01,60.322,24.519,0.0016536713,1.3737621,0.41818047,272.90112,2.0,0.35464454,0.3558963,0.3514111,0.33670044,2.1635742,2.0356445,site_2
2002-04-01,60.322,24.519,0.00029945374,-0.5960045,0.3169508,277.8794,2.0,0.29962116,0.3075999,0.33445013,0.34542847,2.4172363,2.106079,site_2
2002-05-01,60.322,24.519,0.0010318756,0.27519608,0.26310825,283.72778,2.0,0.23151731,0.24233812,0.26525873,0.33970642,2.838623,2.2231445,site_2
2002-06-01,60.322,24.519,0.0028076172,1.0865898,0.76873016,288.47363,2.0,0.21974957,0.20137995,0.21785647,0.32841492,3.4456787,2.3912354,site_2
2002-07-01,60.322,24.519,0.0027484894,0.5458946,1.691576,291.76147,2.0,0.2606715,0.25506163,0.21848887,0.3187561,3.5064697,2.4060059,site_2
2002-08-01,60.322,24.519,0.00045204163,0.37211895,-0.0006942749,292.0061,2.0,0.15814263,0.16977686,0.19898641,0.30955505,3.1293945,2.3034668,site_2
2002-09-01,60.322,24.519,0.00048828125,1.0087337,-1.1275482,284.24463,2.0,0.18146604,0.18145066,0.21858186,0.30244446,2.7786865,2.2059326,site_2
2002-10-01,60.322,24.519,0.0008621216,-1.0779915,-1.4405212,273.9995,2.0,0.23129904,0.22205919,0.25166607,0.30136108,2.5510254,2.140625,site_2
2002-11-01,60.322,24.519,0.0020713806,-1.4290257,-0.8944416,270.99805,2.0,0.28912652,0.27709585,0.25914246,0.2988739,2.2895508,2.0697021,site_2
2002-12-01,60.322,24.519,0.00053215027,0.124471664,-0.9506054,265.18726,2.0,0.31234926,0.30033106,0.28246891,0.2975769,2.1812744,2.0378418,site_2
2003-01-01,60.322,24.519,0.0014686584,0.94101715,0.0819931,263.66943,2.0,0.33039004,0.31991476,0.2968253,0.29737854,2.0344238,1.9993896,site_2
2003-02-01,60.322,24.519,0.00049209595,0.6758547,0.33048058,267.2068,2.0,0.33644497,0.3406682,0.30412638,0.2976532,2.0308838,1.9986572,site_2
2003-03-01,60.322,24.519,0.00043678284,1.6010599,0.17423058,271.89062,2.0,0.3399471,0.34187335,0.3114946,0.29862976,2.1635742,2.0356445,site_2
2003-04-01,60.322,24.519,0.0012893677,-1.0870447,-0.8580942,275.75122,2.0,0.30181086,0.30431014,0.31885022,0.301239,2.4172363,2.106079,site_2
2003-05-01,60.322,24.519,0.0022964478,1.4582491,1.0500097,282.22266,2.0,0.30420798,0.29543793,0.29368943,0.30238342,2.838623,2.2231445,site_2
2003-06-01,60.322,24.519,0.0017242432,0.4504156,-0.59965515,285.93652,2.0,0.2694264,0.2550612,0.24789625,0.29994202,3.4456787,2.3912354,site_2
2003-07-01,60.322,24.519,0.0012760162,-0.77293396,0.1492567,292.79468,2.0,0.20398444,0.196868,0.20738083,0.29492188,3.5064697,2.4060059,site_2
2003-08-01,60.322,24.519,0.0017566681,0.536109,-0.9009876,289.25488,2.0,0.2160182,0.17858636,0.1848805,0.28857422,3.1293945,2.3034668,site_2
2003-09-01,60.322,24.519,0.0010070801,1.5584736,0.6930971,284.78784,2.0,0.23353255,0.22557181,0.20373261,0.28422546,2.7786865,2.2059326,site_2
2003-10-01,60.322,24.519,0.002035141,0.81219673,-0.60391045,277.05786,2.0,0.30968755,0.28758126,0.19438523,0.27095032,2.5510254,2.140625,site_2
2003-11-01,60.322,24.519,0.001909256,0.17882729,1.3286285,276.30005,2.0,0.31810838,0.30757076,0.24319941,0.2696991,2.2895508,2.0697021,site_2
2003-12-01,60.322,24.519,0.002960205,1.9864511,0.58985615,272.8108,2.0,0.32918346,0.32289952,0.2845301,0.2697296,2.1812744,2.0378418,site_2
2004-01-01,60.322,24.519,0.0011692047,-0.65815544,0.66166306,266.1875,2.0,0.319637,0.31613946,0.31168616,0.27314758,2.0344238,1.9993896,site_2
2004-02-01,60.322,24.519,0.0017127991,0.7103386,0.22405434,268.2068,2.0,0.31989813,0.32036895,0.31151903,0.27752686,2.0319824,1.9990234,site_2
2004-03-01,60.322,24.519,0.0013866425,0.388546,-0.32661915,271.90405,2.0,0.33903575,0.33804715,0.32551587,0.28274536,2.1641846,2.0357666,site_2
2004-04-01,60.322,24.519,0.00037384033,-0.6003027,0.2846489,277.63794,2.0,0.2907892,0.2977081,0.31636858,0.29599,2.4172363,2.106079,site_2
2004-05-01,60.322,24.519,0.0014839172,0.6380882,0.23697758,282.78833,2.0,0.2049982,0.18385744,0.2325179,0.29464722,2.838623,2.2231445,site_2
2004-06-01,60.322,24.519,0.003709793,1.4658842,0.2353859,285.864,2.0,0.24962723,0.19552463,0.19481999,0.28985596,3.4456787,2.3912354,site_2
2004-07-01,60.322,24.519,0.0054302216,0.13315678,0.71633625,289.2356,2.0,0.30024493,0.28724742,0.21127135,0.28536987,3.5064697,2.4060059,site_2
2004-08-01,60.322,24.519,0.002527237,0.17931461,0.6369839,289.708,2.0,0.30952448,0.29932356,0.24478036,0.2821045,3.1293945,2.3034668,site_2
2004-09-01,60.322,24.519,0.002922058,2.2921715,1.3750305,285.5415,2.0,0.3331015,0.3293708,0.29024,0.28120422,2.7786865,2.2059326,site_2
2004-10-01,60.322,24.519,0.0011520386,-0.06272316,0.42897224,279.1482,2.0,0.31259644,0.30746025,0.27364987,0.27388,2.5510254,2.140625,site_2
2004-11-01,60.322,24.519,0.0018692017,1.7360926,0.15190697,273.5901,2.0,0.32181948,0.3187521,0.29640973,0.2746277,2.2895508,2.0697021,site_2
2004-12-01,60.322,24.519,0.0029993057,2.1246977,1.5516567,273.38672,2.0,0.34538883,0.3425867,0.32363176,0.27941895,2.1812744,2.0378418,site_2
2005-01-01,60.322,24.519,0.0030670166,1.3485289,1.6220074,272.07422,2.0,0.3415692,0.34613746,0.34733444,0.29548645,2.0344238,1.9993896,site_2
2005-02-01,60.322,24.519,0.0012817383,-0.7740841,0.7586355,267.7705,2.0,0.32078648,0.3230698,0.33447766,0.30995178,2.0308838,1.9986572,site_2
2005-03-01,60.322,24.519,0.0002937317,0.24124908,-1.7132454,267.2224,2.0,0.3116082,0.31043386,0.31963825,0.3140869,2.1635742,2.0356445,site_2
2005-04-01,60.322,24.519,0.000497818,0.84692955,0.06247139,277.14038,2.0,0.31521457,0.320337,0.3200453,0.31471252,2.4172363,2.106079,site_2
2005-05-01,60.322,24.519,0.001663208,0.6943188,0.62029266,282.479,2.0,0.25429028,0.24662286,0.28859538,0.31391907,2.838623,2.2231445,site_2
2005-06-01,60.322,24.519,0.0025501251,0.8806219,-0.25975704,286.86084,2.0,0.2667532,0.25150687,0.23746932,0.30944824,3.4456787,2.3912354,site_2
2005-07-01,60.322,24.519,0.0024337769,0.46330833,0.74252796,291.54248,2.0,0.23605871,0.2225048,0.21429998,0.30265808,3.5064697,2.4060059,site_2
2005-08-01,60.322,24.519,0.0054473877,0.59357643,1.2877808,289.18286,2.0,0.33222747,0.32481128,0.27251393,0.29795837,3.1293945,2.3034668,site_2
2005-09-01,60.322,24.519,0.0008239746,2.3258848,1.5554829,285.64722,2.0,0.29206812,0.2939391,0.30122262,0.2971344,2.7786865,2.2059326,site_2
2005-10-01,60.322,24.519,0.0013885498,1.1737328,1.3999949,280.73926,2.0,0.28355062,0.27625996,0.25428545,0.29164124,2.5510254,2.140625,site_2
2005-11-01,60.322,24.519,0.0026874542,1.8582935,2.3020887,277.09033,2.0,0.3268624,0.3191226,0.2740687,0.2906952,2.2895508,2.0697021,site_2
2005-12-01,60.322,24.519,0.001534462,-0.52771854,-0.4864788,269.98315,2.0,0.31867844,0.31728083,0.30151522,0.29093933,2.1812744,2.0378418,site_2
2006-01-01,60.322,24.519,0.0007247925,0.7038841,0.30307102,269.10767,2.0,0.3159569,0.31320125,0.30659294,0.292099,2.0344238,1.9993896,site_2
2006-02-01,60.322,24.519,0.0009498596,-1.2574148,-0.07736778,264.17798,2.0,0.30375844,0.30485338,0.31026787,0.2944641,2.0308838,1.9986572,site_2
2006-03-01,60.322,24.519,0.0012283325,-0.8200655,-0.7459688,266.7605,2.0,0.30527472,0.30242658,0.30791718,0.29663086,2.1635742,2.0356445,site_2
2006-04-01,60.322,24.519,0.0014648438,-0.36030293,1.4924126,276.6831,2.0,0.3392908,0.34510452,0.32890844,0.30088806,2.4172363,2.106079,site_2
2006-05-01,60.322,24.519,0.0011520386,0.38438034,0.8798351,282.83008,2.0,0.19599509,0.19886875,0.2553032,0.3024292,2.838623,2.2231445,site_2
2006-06-01,60.322,24.519,0.0014839172,1.642292,0.57704926,288.38428,2.0,0.2124514,0.19569933,0.22355151,0.29769897,3.4456787,2.3912354,site_2
2006-07-01,60.322,24.519,0.0007133484,1.2715139,0.0031957626,291.31714,2.0,0.17855042,0.16961044,0.19457489,0.29115295,3.5064697,2.4060059,site_2
2006-08-01,60.322,24.519,0.0014305115,-1.7959442,0.14500523,291.11987,2.0,0.1969195,0.16663057,0.19300956,0.28500366,3.1293945,2.3034668,site_2
2006-09-01,60.322,24.519,0.0015487671,1.93013,0.6297722,286.854,2.0,0.26550436,0.24992627,0.19875717,0.2809143,2.7786865,2.2059326,site_2
2006-10-01,60.322,24.519,0.005203247,0.76109314,0.500947,281.06567,2.0,0.33071655,0.30781174,0.19304127,0.27156067,2.5510254,2.140625,site_2
2006-11-01,60.322,24.519,0.002374649,0.52584934,0.95422935,275.1084,2.0,0.34204066,0.33814543,0.29369384,0.27122498,2.2895508,2.0697021,site_2
2006-12-01,60.322,24.519,0.0022239685,3.5195475,1.6090584,276.3396,2.0,0.34572047,0.34693617,0.33778644,0.2803192,2.1812744,2.0378418,site_2
2007-01-01,60.322,24.519,0.0029277802,1.2366467,0.7134094,271.14282,2.0,0.34571427,0.34681505,0.343404,0.29777527,2.0344238,1.9993896,site_2
2007-02-01,60.322,24.519,0.0005645752,-0.9209242,0.003964424,263.37354,2.0,0.3176362,0.311292,0.3250327,0.30795288,2.0308838,1.9986572,site_2
2007-03-01,60.322,24.519,0.0014972687,0.6367216,0.85735893,275.67603,2.0,0.3289398,0.3284222,0.3210383,0.31071472,2.1635742,2.0356445,site_2
2007-04-01,60.322,24.519,0.0015029907,2.3679523,-0.8388691,277.78687,2.0,0.27992052,0.28054833,0.29770082,0.31137085,2.4172363,2.106079,site_2
2007-05-01,60.322,24.519,0.0028324127,0.8363619,1.1075306,282.8628,2.0,0.286498,0.2667625,0.26110703,0.30888367,2.838623,2.2231445,site_2
2007-06-01,60.322,24.519,0.001499176,0.17818356,0.23777962,288.00244,2.0,0.22795546,0.21452785,0.20396477,0.30314636,3.4456787,2.3912354,site_2
2007-07-01,60.322,24.519,0.0034008026,0.6626587,0.7142124,290.0144,2.0,0.24247909,0.20446688,0.18377095,0.29605103,3.5064697,2.4060059,site_2
2007-08-01,60.322,24.519,0.002067566,0.6120596,0.6411104,290.1648,2.0,0.2651732,0.24703366,0.1725837,0.2896576,3.1293945,2.3034668,site_2
2007-09-01,60.322,24.519,0.0028896332,1.0380707,1.0982704,284.22534,2.0,0.31635147,0.3031466,0.20965356,0.2850647,2.7786865,2.2059326,site_2
2007-10-01,60.322,24.519,0.0014877319,0.89306545,0.4246254,279.91235,2.0,0.3162884,0.30979508,0.2609098,0.28334045,2.5510254,2.140625,site_2
2007-11-01,60.322,24.519,0.0023899078,0.17768383,0.42892742,273.71582,2.0,0.33279228,0.32908416,0.29993337,0.28378296,2.2895508,2.0697021,site_2
2007-12-01,60.322,24.519,0.0026416779,1.796752,1.6761112,274.94385,2.0,0.34211296,0.34167337,0.3340503,0.29092407,2.1812744,2.0378418,site_2
2008-01-01,60.322,24.519,0.0029773712,0.57605076,2.607438,272.86816,2.0,0.34815,0.35036558,0.3446433,0.2992401,2.0344238,1.9993896,site_2
2008-02-01,60.322,24.519,0.0022602081,2.0139437,0.61398983,273.68066,2.0,0.34821844,0.3494699,0.34954095,0.31828308,2.0319824,1.9990234,site_2
2008-03-01,60.322,24.519,0.002105713,-0.07419491,0.15333176,272.86426,2.0,0.33425564,0.33821857,0.3452508,0.3302765,2.1641846,2.0357666,site_2
2008-04-01,60.322,24.519,0.0012216568,-0.49533272,0.3308754,278.91455,2.0,0.31372714,0.31922567,0.33331555,0.33354187,2.4172363,2.106079,site_2
2008-05-01,60.322,24.519,0.00060653687,0.4052496,-0.8162594,283.3518,2.0,0.22740477,0.2387029,0.29333204,0.33117676,2.838623,2.2231445,site_2
2008-06-01,60.322,24.519,0.0031013489,1.7161131,1.0331821,287.24634,2.0,0.24362165,0.22436494,0.24008644,0.32366943,3.4456787,2.3912354,site_2
2008-07-01,60.322,24.519,0.0012836456,0.993515,0.020506859,290.07178,2.0,0.24766988,0.23729426,0.21736473,0.31584167,3.5064697,2.4060059,site_2
2008-08-01,60.322,24.519,0.0036716461,0.17195225,0.40591335,288.12476,2.0,0.29939473,0.26631832,0.19992274,0.3076172,3.1293945,2.3034668,site_2
2008-09-01,60.322,24.519,0.0018119812,-0.49943542,-0.5315447,283.05176,2.0,0.3067662,0.30186135,0.24749899,0.30281067,2.7786865,2.2059326,site_2
